,country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
1201,Asia,1952,,1434494047.0,,,,,,,,,,,,,,,,,10.916,103.032,729.774,1046.857,,,,,,,,,,,,,,,,,,,,,,,,30.74,3.474,10.301,14.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.847,99.564,953.923,1368.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,Asia,1953,,1465867616.0,,,,,,,,,,,,,,,,,4.955,51.874,749.543,1098.731,,,,,,,,,,,,,,,,,,,,,,,,26.837,3.966,12.786,18.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.84,216.76,1081.378,1585.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,Asia,1954,,1498211442.0,,,,,,,,,,,,,,,,,2.373,26.071,750.763,1124.802,,,,,,,,,,,,,,,,,,,,,,,,16.806,3.15,14.613,21.893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.471,197.687,1189.982,1782.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,Asia,1955,,1532368957.0,,,,,,,,,,,,,,,,,12.751,143.421,827.622,1268.223,,,,,,,,,,,,,,,,,,,,,,,,62.13,13.602,23.164,35.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.917,301.601,1360.276,2084.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,Asia,1956,,1566934853.0,,,,,,,,,,,,,,,,,9.828,124.64,888.909,1392.863,,,,,,,,,,,,,,,,,,,,,,,,20.271,7.195,27.244,42.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.722,140.118,1419.691,2224.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,Asia,1957,,1603074679.0,,,,,,,,,,,,,,,,,14.524,202.306,995.068,1595.169,,,,,,,,,,,,,,,,,,,,,,,,15.976,6.82,30.885,49.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.291,95.447,1447.225,2320.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,Asia,1958,,1639899539.0,,,,,,,,,,,,,,,,,52.01,829.644,1478.635,2424.813,,,,,,,,,,,,,,,,,,,,,,,,3.129,1.549,31.136,51.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.618,431.938,1678.12,2751.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,Asia,1959,,1672174028.0,,,,,,,,,,,,,,,,,17.962,435.539,1710.559,2860.352,,,,,,,,,,,,,,,,,,,,,,,,19.592,10.003,36.517,61.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.569,235.822,1786.758,2987.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,Asia,1960,,1698939691.0,,,,,,,,,,,,,,,,,19.093,546.14,2005.069,3406.491,,,,,,,,,,,,,,,,,,,,,,,,40.809,24.92,50.61,85.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.499,433.183,2013.581,3420.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,Asia,1961,,1725304326.0,,,,,,,,,,,,,,,,,-27.16,-925.188,1438.183,2481.303,,,,,,,,,,,,,,,,,,,,,,,,11.951,10.276,55.792,96.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.634,226.948,2114.352,3647.901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,Asia,1962,,1760632925.0,,,,,,,,,,,,,,,,,2.759,68.451,1448.203,2549.754,,,,,,,,,,,,,,,,,,,,,,,,16.202,15.596,63.531,111.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.519,347.237,2269.148,3995.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,Asia,1963,,1806724539.0,,,,,,,,,,,,,,,,,1.431,36.48,1431.449,2586.234,,,,,,,,,,,,,,,,,,,,,,,,16.065,17.969,71.856,129.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.364,374.091,2418.314,4369.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,Asia,1964,,1854882565.0,,,,,,,,,,,,,,,,,8.561,221.417,1513.655,2807.651,,,,,,,,,,,,,,,,,,,,,,,,14.372,18.659,80.05,148.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.382,497.287,2623.624,4866.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,Asia,1965,,1901594742.0,,,,0.0,0.0,,,,0.0,,,,1369.789,2604.784,,,3.692,103.658,1530.983,2911.309,,48.642,,,,,,2816.082,,,,,,2593.657,4932.085,,92.102,,,94.075,,,49.472,9.849,14.625,85.774,163.107,,1.757,,,,422.571,75.151,142.906,222.219,,7.891,,,422.961,75.216,143.031,222.424,,7.898,,,,,0.071,0.013,0.025,0.037,,0.001,,,2233.227,,,1174.397,10.707,521.08,2833.198,5387.595,,41.703,0.319,0.1,,,,0.053,,0.168,,,0.006,,5355.047,,,422.89,75.203,143.006,222.387,,7.897,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
1215,Asia,1966,,1948036863.0,,,0.0,0.0,0.0,,,,0.0,,5.72,148.999,1413.62,2753.783,,,7.124,207.413,1600.956,3118.722,,47.384,,,,8.527,456.618,2983.344,,8.856,436.807,,,2756.053,5368.893,,92.381,15.362,14.452,108.526,,,55.711,7.456,12.162,89.972,175.269,,1.867,,4.296,18.155,440.726,76.511,149.046,226.241,,7.583,4.699,19.811,442.773,76.873,149.752,227.292,,7.619,,,2236.0,1.586,1.657,0.3,0.584,0.851,,0.029,12.24,273.357,2506.583,,,1286.723,11.552,622.367,3085.137,6009.961,,43.13,0.389,0.122,,22.0,0.07,0.063,,0.2,,,0.007,,5811.665,4.309,18.225,441.116,76.573,149.168,226.441,,7.59,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
1216,Asia,1967,,1994226633.0,,,0.0,0.0,0.0,,,,0.0,,-3.144,-86.572,1337.466,2667.211,,,-19.051,-594.142,1265.944,2524.58,,43.82,,,,4.734,275.129,3052.208,,5.659,303.802,,,2844.559,5672.694,,93.197,16.296,17.685,126.212,,,63.288,12.043,21.108,98.473,196.377,,2.074,,-6.572,-28.963,411.763,69.827,139.251,206.477,,6.765,-6.477,-28.673,414.1,70.229,140.053,207.649,,6.803,,,7.705,0.128,1.785,0.315,0.629,0.895,,0.029,14.868,372.689,2879.272,,,1443.804,6.774,407.132,3217.836,6417.094,,47.304,0.552,0.173,,41.803,0.163,0.087,,0.277,,,0.009,,6086.794,-6.532,-28.801,412.315,69.914,139.424,206.754,,6.774,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
1217,Asia,1968,,2042761361.0,,,0.0,0.0,0.0,,,,0.0,,1.536,40.958,1325.739,2708.168,,,17.746,448.017,1455.185,2972.597,,41.226,,,,7.925,482.357,3215.819,,7.672,435.236,,,2990.036,6107.931,,92.979,17.778,22.438,148.649,,,72.769,35.611,69.932,130.367,266.309,,2.263,,11.153,45.924,457.687,75.771,154.781,224.053,,6.967,11.39,47.121,461.22,76.369,156.004,225.783,,7.021,,,65.978,1.178,2.962,0.511,1.044,1.45,,0.045,12.914,371.841,3251.113,,,1591.529,12.818,822.573,3544.059,7239.667,,49.491,0.571,0.179,,3.468,0.019,0.088,,0.28,,,0.009,,6569.151,11.143,45.943,458.258,75.858,154.96,224.333,,6.976,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
1218,Asia,1969,,2093665797.0,,,0.0,0.0,0.0,,,,0.0,,12.874,348.659,1460.036,3056.827,,,5.955,177.003,1504.347,3149.6,,40.939,,,,13.665,897.644,3566.374,,14.375,878.028,,,3336.711,6985.958,,93.56,23.432,34.831,183.48,,,87.636,19.389,51.635,151.86,317.944,,2.457,,3.814,17.455,475.142,76.748,160.684,226.942,,6.363,4.272,19.616,480.836,77.696,162.669,229.662,,6.44,,,73.063,2.164,5.127,0.863,1.807,2.449,,0.069,15.211,494.538,3745.651,,,1789.04,10.506,760.629,3821.19,8000.296,,50.164,0.568,0.178,,-0.559,-0.003,0.085,,0.271,,,0.008,,7466.795,3.809,17.452,475.71,76.833,160.862,227.214,,6.371,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
1219,Asia,1970,,2144906508.0,,,0.0,0.0,0.0,,,,0.0,,12.566,384.126,1604.244,3440.954,,,5.424,170.827,1548.052,3320.427,,40.676,,,,13.294,992.639,3943.964,,13.873,969.178,,,3708.85,7955.136,,94.039,18.999,34.859,218.34,,,101.794,-25.425,-80.837,110.544,237.107,,2.581,,2.363,11.228,486.37,76.685,164.481,226.756,,5.749,4.986,23.462,504.299,79.621,170.779,235.115,,5.961,,,225.947,11.584,16.711,2.746,5.889,7.791,,0.198,14.689,550.192,4295.843,,,2002.811,13.875,1110.032,4247.424,9110.328,,50.782,1.219,0.409,,129.609,0.65,0.191,,0.568,,,0.014,,8459.435,2.504,11.878,487.588,76.875,164.89,227.324,,5.764,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
1220,Asia,1971,,2195423804.0,,,0.0,0.0,0.0,,,,0.0,,7.463,256.809,1684.305,3697.763,,,3.858,128.102,1570.781,3448.529,,39.818,,,,9.777,827.115,4229.958,,9.712,772.579,,,3975.412,8727.715,,93.982,14.051,30.678,249.018,,,113.426,33.334,79.038,144.002,316.145,,2.681,,9.387,45.654,532.024,81.953,179.921,242.333,,5.729,10.874,54.536,558.835,86.247,189.349,254.545,,6.018,,,53.348,8.915,25.625,4.114,9.031,11.672,,0.276,11.292,485.091,4780.934,,,2177.682,16.83,1533.271,4848.084,10643.599,,51.482,1.186,0.398,,-2.714,-0.033,0.181,,0.54,,,0.013,,9286.55,9.357,45.621,533.209,82.134,180.318,242.873,,5.742,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
1221,Asia,1972,,2245577141.0,,,0.0,0.0,0.0,,,,0.0,,3.916,144.812,1711.175,3842.575,,,2.024,69.784,1566.775,3518.313,,38.938,,,,6.267,581.993,4394.658,,6.408,559.256,,,4135.672,9286.971,,94.107,11.162,27.796,276.814,,,123.271,17.599,55.637,165.562,371.782,,2.805,,3.419,18.188,550.211,82.861,186.071,245.02,,5.575,4.094,22.738,581.573,87.773,197.102,258.986,,5.893,,,17.452,4.472,30.097,4.723,10.607,13.403,,0.305,8.087,386.647,5167.581,,,2301.226,12.215,1300.13,5318.779,11943.729,,52.364,1.264,0.424,,6.534,0.078,0.189,,0.563,,,0.013,,9868.543,3.425,18.266,551.475,83.05,186.495,245.583,,5.588,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
1222,Asia,1973,,2296593872.0,,,0.0,0.0,0.0,,,,0.0,,2.34,89.933,1712.322,3932.508,,,5.042,177.385,1609.208,3695.698,,36.781,,,,8.341,823.139,4655.452,,9.235,857.688,,,4417.263,10144.659,,94.884,22.233,61.543,338.357,,,147.33,18.562,69.011,191.933,440.793,,3.165,,-7.034,-38.703,511.509,75.322,172.983,222.725,,4.784,-5.899,-34.549,547.023,80.761,185.474,238.189,,5.116,,,13.515,4.068,34.165,5.243,12.04,14.876,,0.32,13.666,706.213,5873.794,,,2557.611,17.34,2071.021,6102.406,14014.749,,54.938,1.35,0.451,,6.47,0.086,0.196,,0.588,,,0.013,,10691.682,-7.003,-38.617,512.858,75.518,173.434,223.313,,4.797,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
1223,Asia,1974,,2346946783.0,,,0.0,0.0,0.0,,,,0.0,,2.419,95.13,1716.118,4027.638,,,1.973,72.934,1605.76,3768.632,,36.819,,,,2.313,247.253,4660.921,,1.456,147.671,,,4385.413,10292.33,,94.089,18.368,62.151,400.508,,,170.651,14.098,62.145,214.295,502.938,,3.661,,13.892,71.058,582.567,83.945,197.014,248.223,,5.326,18.375,99.582,646.605,93.55,219.556,275.509,,5.911,,,82.95,28.34,62.505,9.386,22.028,26.632,,0.571,-0.164,-9.61,5864.184,,,2498.644,3.636,509.625,6188.625,14524.374,,53.608,1.533,0.515,,14.091,0.184,0.219,,0.653,,,0.014,,10938.935,13.892,71.242,584.1,84.164,197.528,248.877,,5.34,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
1224,Asia,1975,,2395376069.0,,,0.0,0.0,0.0,,,,0.0,,8.062,324.719,1816.983,4352.356,,,9.003,339.307,1714.946,4107.939,,38.385,,,,3.654,399.692,4733.548,,3.282,337.834,,,4437.785,10630.164,,93.752,14.644,58.65,459.158,,,191.685,11.277,56.717,233.64,559.655,,4.05,,7.727,45.015,627.582,88.603,212.237,261.997,,5.535,9.637,61.858,708.463,100.491,240.714,295.763,,6.248,,,26.558,16.6,79.105,11.638,27.878,33.024,,0.698,-0.776,-45.535,5818.649,,,2429.117,-8.228,-1195.041,5564.61,13329.333,,51.317,1.776,0.599,,16.317,0.243,0.25,,0.742,,,0.016,,11338.627,7.749,45.258,629.358,88.853,212.835,262.739,,5.551,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
1225,Asia,1976,,2442681709.0,,,0.0,0.0,0.0,,,,0.0,,2.335,101.639,1823.404,4453.996,,,2.199,90.344,1718.719,4198.284,,37.135,,,,5.781,655.463,4910.214,,5.749,611.153,,,4602.04,11241.317,,93.724,11.341,52.073,511.231,,,209.291,9.801,54.851,251.57,614.506,,4.262,,2.857,17.93,645.512,89.369,218.3,264.264,,5.382,6.384,44.309,752.772,104.836,256.081,308.174,,6.276,,,33.624,26.598,105.703,15.251,37.252,43.274,,0.881,7.862,457.442,6276.091,,,2569.344,14.014,1867.995,6221.575,15197.328,,52.327,1.557,0.529,,-11.688,-0.219,0.216,,0.637,,,0.013,,11994.09,2.816,17.71,647.069,89.586,218.829,264.901,,5.395,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
1226,Asia,1977,,2489872409.0,,,0.0,0.0,0.0,,,,0.0,,6.751,300.673,1909.603,4754.668,,,6.817,286.187,1801.084,4484.47,,37.159,,,,6.681,801.363,5139.0,,7.306,821.313,,,4844.678,12062.631,,94.273,21.262,108.698,619.93,,,248.98,18.963,116.53,293.604,731.037,,4.845,,-1.766,-11.401,634.111,86.127,214.445,254.676,,4.956,-2.685,-19.949,732.823,100.088,249.206,294.321,,5.727,,,-8.708,-9.205,96.499,13.659,34.008,38.757,,0.754,6.564,411.942,6688.033,,,2686.095,1.794,272.578,6213.132,15469.906,,52.269,2.213,0.753,,42.422,0.656,0.302,,0.889,,,0.017,,12795.453,-1.659,-10.745,636.324,86.429,215.197,255.565,,4.973,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
1227,Asia,1978,,2536783728.0,,,0.0,0.0,0.0,,,,0.0,,4.891,232.566,1965.968,4987.234,,,9.282,416.25,1931.864,4900.721,,36.415,,,,7.036,900.255,5398.847,,6.409,773.051,,,5059.825,12835.682,,93.72,18.382,113.958,733.887,,,289.298,10.65,77.859,318.867,808.896,,5.359,,5.323,33.751,667.861,89.033,225.859,263.271,,4.876,17.8,127.203,860.026,115.723,293.564,339.022,,6.28,,,96.241,92.871,189.37,26.308,66.738,74.65,,1.383,6.377,426.527,7114.561,,,2804.559,-3.208,-496.21,5902.63,14973.696,,51.947,2.794,0.968,,28.544,0.581,0.381,,1.102,,,0.02,,13695.708,5.404,34.332,670.656,89.415,226.826,264.372,,4.897,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
1228,Asia,1979,,2584916791.0,,,0.0,0.0,0.0,,,,0.0,,4.947,246.705,2024.8,5233.939,,,2.442,119.698,1942.198,5020.419,,36.179,,,,5.632,771.274,5596.692,,5.223,670.368,,,5224.946,13506.05,,93.358,21.869,160.493,894.38,,,346.0,16.773,135.674,365.416,944.57,,6.182,,8.119,54.227,722.088,94.47,244.197,279.347,,4.991,11.85,100.906,960.932,127.026,328.352,371.746,,6.642,,,23.278,44.082,233.453,31.828,82.274,90.313,,1.614,3.699,263.17,7377.731,,,2854.146,2.39,357.807,5931.14,15331.503,,50.997,5.391,1.882,,94.459,2.596,0.728,,2.085,,,0.037,,14466.982,8.488,56.823,727.479,95.198,246.079,281.432,,5.029,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
1229,Asia,1980,,2635334410.0,,,0.0,0.0,0.0,,,,0.0,,5.875,307.48,2102.739,5541.419,,,4.685,235.198,1994.288,5255.617,,38.221,,,,0.218,31.485,5501.566,,-0.483,-65.26,,,5100.222,13440.79,,92.705,4.236,37.886,932.266,,,353.756,0.528,4.984,360.317,949.555,,6.43,,7.146,51.599,773.687,99.284,261.647,293.582,,5.336,10.16,96.746,1057.678,137.256,361.714,401.345,,7.295,,,17.65,41.205,274.657,36.73,96.795,104.221,,1.894,-5.566,-410.626,6967.104,,,2643.727,-12.231,-1875.244,5106.092,13456.259,,48.054,9.333,3.272,,73.903,3.943,1.242,,3.542,,,0.064,,14498.468,7.656,55.542,783.02,100.526,264.919,297.124,,5.401,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
1230,Asia,1981,,2687793098.0,,,0.0,0.0,0.0,,,,0.0,,3.287,182.145,2129.466,5723.564,,,-3.802,-199.827,1881.019,5055.79,,38.893,,,,1.501,217.565,5475.136,,1.043,140.247,,,5052.858,13581.037,,92.287,2.684,25.025,957.291,,,356.163,2.39,22.692,361.727,972.247,,6.505,,6.638,51.354,825.041,103.808,279.014,306.959,,5.606,7.32,77.318,1134.996,144.428,388.192,422.278,,7.713,,,7.463,20.499,295.156,38.701,104.019,109.813,,2.006,-0.961,-66.923,6900.182,,,2567.229,-11.998,-1614.474,4405.765,11841.785,,46.889,14.799,5.159,,57.649,5.465,1.919,,5.506,,,0.101,,14716.033,7.268,56.82,839.84,105.727,284.173,312.465,,5.707,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
1231,Asia,1982,,2742593626.0,,,0.0,0.0,0.0,,,,0.0,,3.982,227.9,2170.013,5951.464,,,5.674,286.885,1948.037,5342.675,,39.55,,,,2.256,332.037,5486.803,,1.932,262.337,,,5047.548,13843.374,,91.994,6.807,65.16,1022.452,,,372.805,7.738,75.233,381.93,1047.479,,6.795,,-0.949,-7.832,817.209,100.768,276.365,297.97,,5.431,6.083,69.701,1204.697,150.151,411.804,439.255,,8.006,,,16.951,50.032,345.188,44.356,121.651,125.862,,2.294,-0.445,-30.723,6869.458,,,2504.731,-13.994,-1657.083,3713.53,10184.702,,45.65,42.3,13.787,,167.255,27.501,5.027,,15.423,,,0.281,,15048.07,2.104,19.669,859.509,105.795,290.152,313.393,,5.712,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
1232,Asia,1983,,2797881469.0,,,0.0,0.0,0.0,,,,0.0,,6.309,375.503,2261.342,6326.967,,,6.112,326.533,2026.25,5669.208,,39.878,,,,5.434,817.688,5670.633,,5.099,705.821,,,5200.076,14549.195,,91.702,7.618,77.889,1100.34,,,393.276,8.603,90.118,406.592,1137.598,,6.935,,4.582,37.448,854.658,103.303,289.03,305.466,,5.387,9.399,111.865,1316.562,161.018,450.509,470.557,,8.298,,,19.612,67.698,412.886,52.007,145.51,147.571,,2.602,3.675,252.43,7121.889,,,2545.458,-7.236,-736.957,3376.75,9447.745,,44.888,49.018,15.97,,15.833,6.718,5.708,,17.52,,,0.309,,15865.758,5.117,44.167,903.676,109.011,305.0,322.986,,5.696,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
1233,Asia,1984,,2853170213.0,,,0.0,0.0,0.0,,,,0.0,,8.943,565.839,2415.841,6892.806,,,8.832,500.724,2162.483,6169.933,,40.247,,,,7.944,1260.32,6002.473,,8.041,1169.852,,,5509.327,15719.047,,91.784,22.962,252.66,1353.001,,,474.21,22.523,256.222,488.516,1393.819,,7.9,,0.233,1.992,856.65,101.537,289.704,300.245,,5.002,7.04,90.469,1407.031,169.013,482.224,493.146,,8.216,,,20.278,83.724,496.61,61.341,175.016,174.055,,2.9,4.933,351.351,7473.24,,,2619.276,-1.181,-111.575,3272.209,9336.17,,43.637,53.771,17.504,,9.608,4.753,6.135,,18.846,,,0.314,,17126.078,0.724,6.745,910.421,107.672,307.208,319.091,,5.316,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
1234,Asia,1985,,2909856492.0,,,0.0,0.0,0.0,,,,0.0,,15.962,1100.198,2746.872,7993.004,225.062,654.899,20.864,1287.272,2562.74,7457.205,32.598,39.899,,2009.02,10.028,16.974,2907.029,6884.569,,16.739,2631.225,503.494,1465.096,6306.246,18350.271,72.926,91.6,59.48,804.771,2157.772,118.746,345.533,741.539,101.519,1414.997,965.277,2808.816,17.199,10.771,,18.475,158.263,1014.914,117.953,343.225,348.785,17.084,5.066,19.673,275.805,1682.836,198.323,577.091,578.323,28.725,8.4,,,22.969,114.065,610.675,73.961,215.215,209.864,10.712,3.048,9.718,726.255,8199.495,159.686,464.664,2817.835,2.195,204.937,3278.892,9541.106,23.129,40.93,57.247,18.651,,6.55,3.477,6.409,,19.674,0.928,,0.286,690.419,20033.107,17.795,161.74,1072.161,124.362,361.876,368.458,18.013,5.352,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,Asia,1986,,2968294733.0,,,0.0,0.0,0.0,,,,0.0,,4.119,329.271,2803.723,8322.275,244.092,724.538,3.317,247.363,2595.621,7704.567,34.127,39.873,,2123.063,10.172,4.186,838.678,7031.574,,4.301,789.16,526.281,1562.157,6447.955,19139.432,73.58,91.7,12.499,269.702,2427.474,124.639,369.966,817.801,9.328,262.001,1034.539,3070.817,17.426,11.63,,0.761,7.725,1022.638,116.511,345.838,344.52,16.29,4.9,2.977,49.518,1732.354,200.205,594.269,583.619,27.991,8.3,,,6.369,38.893,649.568,77.122,228.921,218.835,10.783,3.112,2.319,190.187,8389.682,157.549,467.652,2826.431,15.923,1519.273,3726.173,11060.38,22.027,40.196,60.148,19.51,,4.607,2.9,6.573,,20.263,0.919,,0.288,715.247,20871.785,0.959,10.625,1082.786,123.083,365.347,364.784,17.209,5.188,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,Asia,1987,,3028624604.0,,,0.0,0.0,0.0,,,,0.0,,7.039,585.769,2941.284,8908.044,265.632,804.499,3.884,299.215,2642.712,8003.782,34.933,40.38,,2302.99,10.439,5.695,1188.688,7283.99,,5.388,1031.326,557.129,1687.336,6660.039,20170.758,73.267,91.434,6.554,159.092,2586.566,131.307,397.68,854.04,5.59,171.655,1070.609,3242.472,17.268,11.725,,3.607,36.886,1059.524,118.308,358.312,349.837,15.559,4.803,9.236,157.361,1889.714,214.34,649.155,623.951,28.188,8.566,,,18.383,119.411,768.979,89.481,271.004,253.904,11.768,3.486,3.414,286.466,8676.147,160.19,485.157,2864.715,-0.054,-5.943,3649.986,11054.437,21.066,39.329,61.211,19.839,,1.688,1.063,6.551,,20.211,0.861,,0.277,760.408,22060.473,3.504,37.949,1120.735,124.859,378.151,370.048,16.42,5.08,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,Asia,1988,,3089224548.0,,,0.0,0.0,0.0,,,,0.0,,6.692,596.147,3076.562,9504.191,278.6,860.658,4.422,353.903,2705.432,8357.686,34.869,40.273,,2468.227,10.459,6.977,1539.141,7639.333,,7.038,1419.703,587.272,1814.215,6988.958,21590.461,73.503,91.487,7.369,190.614,2777.18,137.082,423.477,898.99,5.193,168.366,1104.108,3410.838,17.157,11.768,,14.904,157.909,1217.433,133.274,411.714,394.09,16.681,5.159,6.114,119.439,2009.153,222.982,688.843,650.375,27.908,8.514,,,-5.635,-43.334,725.645,82.782,255.733,234.896,10.361,3.075,7.295,632.941,9309.089,171.59,530.08,3013.406,11.802,1304.593,4000.69,12359.029,21.476,39.446,66.075,21.396,,7.849,4.864,6.926,,21.389,0.867,,0.28,798.979,23599.613,14.534,162.773,1283.508,140.2,433.11,415.479,17.547,5.439,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
